0:00:00.101393,
0:00:58.641721,
0:00:58.742384,
0:00:58.843022,
0:00:58.943573,
0:00:59.044185,
0:00:59.145312,
0:00:59.245842,
0:00:59.346464,
0:00:59.447011,
0:00:59.547876,
0:00:59.648620,
0:00:59.749324,
0:00:59.849966,
0:00:59.950525,
0:01:00.051070,
0:01:00.151596,
0:01:00.252118,
0:01:00.352695,
0:01:00.453249,
0:01:00.553984,
0:01:00.654707,
0:01:00.755350,
0:01:00.855907,
0:01:00.956438,
0:01:01.056940,
0:01:01.157491,
0:01:01.258033,
0:01:01.358600,
0:01:01.459183,
0:01:01.559716,
0:01:01.660466,
0:01:01.761156,
0:01:01.861774,
0:01:01.962321,
0:01:02.062838,
0:01:02.163410,
0:01:02.263950,
0:01:02.364485,
0:01:02.465009,
0:01:02.565518,
0:01:02.666282,
0:01:02.767035,
0:01:02.867683,
0:01:02.968278,
0:01:03.068831,
0:01:03.169358,
0:01:03.269874,
0:01:03.370459,
0:01:03.470993,
0:01:03.571503,
0:01:03.672414,
0:01:03.773328,
0:01:03.873924,
0:01:03.974460,
0:01:04.074987,
0:01:04.175495,
0:01:04.276003,
0:01:04.376510,
0:01:04.477003,
0:01:04.577603,
0:01:04.678211,
0:01:04.778886,
0:01:04.879499,
0:01:04.980029,
0:01:05.080546,
0:01:05.181057,
0:01:05.281558,
0:01:05.382090,
0:01:05.482610,
0:01:05.583246,
0:01:05.683860,
0:01:05.784599,
0:01:05.885221,
0:01:05.985755,
0:01:06.086347,
0:01:06.186907,
0:01:06.287477,
0:01:06.388035,
0:01:06.488545,
0:01:06.589022,
0:01:06.689644,
0:01:06.790297,
0:01:06.890929,
0:01:06.991477,
0:01:07.092007,
0:01:07.192535,
0:01:07.293045,
0:01:07.393527,
0:01:07.494070,
0:01:07.594574,
0:01:07.695224,
0:01:07.795975,
0:01:07.896623,
0:01:07.997174,
0:01:08.097702,
0:01:08.198280,
0:01:08.298836,
0:01:08.399356,
0:01:08.499922,
0:01:08.600456,
0:01:08.701146,
0:01:08.801820,
0:01:08.902475,
0:01:09.003042,
0:01:09.103565,
0:01:09.204079,
0:01:09.304728,
0:01:09.405273,
0:01:09.505785,
0:01:09.606271,
0:01:09.706886,
0:01:09.807586,
0:01:09.908225,
0:01:10.008793,
0:01:10.109362,
0:01:10.209922,
0:01:10.310480,
0:01:10.411014,
0:01:10.511530,
0:01:10.612146,
0:01:10.712807,
0:01:10.813500,
0:01:10.914185,
0:01:11.014763,
0:01:11.115327,
0:01:11.215867,
0:01:11.316373,
0:01:11.416864,
0:01:11.517362,
0:01:11.617918,
0:01:11.718583,
0:01:11.819264,
0:01:11.919991,
0:01:12.020614,
0:01:12.121175,
0:01:12.221708,
0:01:12.322285,
0:01:12.422849,
0:01:12.523435,
0:01:12.623979,
0:01:12.727026,
0:01:12.827835,
0:01:12.928681,
0:01:13.029325,
0:01:13.129856,
0:01:13.230384,
0:01:13.330933,
0:01:13.431462,
0:01:13.531982,
0:01:13.632478,
0:01:13.733254,
0:01:13.834037,
0:01:13.935094,
0:01:14.035766,
0:01:14.136341,
0:01:14.236881,
0:01:14.337390,
0:01:14.437984,
0:01:14.538482,
0:01:14.638958,
0:01:14.739464,
0:01:14.840111,
0:01:14.940698,
0:01:15.041311,
0:01:15.141883,
0:01:15.242406,
0:01:15.342999,
0:01:15.443548,
0:01:15.544070,
0:01:15.644630,
0:01:15.745173,
0:01:15.845906,
0:01:15.946506,
0:01:16.047119,
0:01:16.147707,
0:01:16.248218,
0:01:16.348725,
0:01:16.449285,
0:01:16.549832,
0:01:16.650386,
0:01:16.751029,
0:01:16.851875,
0:01:16.952539,
0:01:17.053181,
0:01:17.153778,
0:01:17.254423,
0:01:17.355169,
0:01:17.455664,
0:01:17.556157,
0:01:17.656651,
0:01:17.757145,
0:01:17.857765,
0:01:17.958403,
0:01:18.059115,
0:01:18.159713,
0:01:18.260489,
0:01:18.361134,
0:01:18.461706,
0:01:18.562227,
0:01:18.662745,
0:01:18.763297,
0:01:18.864640,
0:01:18.965353,
0:01:19.066023,
0:01:19.166653,
0:01:19.267234,
0:01:19.367736,
0:01:19.468232,
0:01:19.568719,
0:01:19.669256,
0:01:19.769785,
0:01:19.870398,
0:01:19.971014,
0:01:20.071685,
0:01:20.172248,
0:01:20.272802,
0:01:20.373324,
0:01:20.473896,
0:01:20.574447,
0:01:20.674971,
0:01:20.775475,
0:01:20.876102,
0:01:20.976754,
0:01:21.077656,
0:01:21.178330,
0:01:21.278904,
0:01:21.379480,
0:01:21.480022,
0:01:21.580522,
0:01:21.681399,
0:01:21.782136,
0:01:21.882811,
0:01:21.983455,
0:01:22.084261,
0:01:22.184951,
0:01:22.285544,
0:01:22.386068,
0:01:22.486563,
0:01:22.587047,
0:01:22.687596,
0:01:22.788113,
0:01:22.888781,
0:01:22.989445,
0:01:23.090023,
0:01:23.190640,
0:01:23.291205,
0:01:23.391721,
0:01:23.492239,
0:01:23.592752,
0:01:23.693310,
0:01:23.793851,
0:01:23.894543,
0:01:23.995212,
0:01:24.095779,
0:01:24.196396,
0:01:24.296972,
0:01:24.397614,
0:01:24.498201,
0:01:24.598737,
0:01:24.699256,
0:01:24.799783,
0:01:24.900387,
0:01:25.001050,
0:01:25.101627,
0:01:25.202273,
0:01:25.302889,
0:01:25.403439,
0:01:25.503966,
0:01:25.604473,
0:01:25.704991,
0:01:25.805640,
0:01:25.906352,
0:01:26.007034,
0:01:26.107691,
0:01:26.208342,
0:01:26.308915,
0:01:26.409428,
0:01:26.509924,
0:01:26.610405,
0:01:26.710913,
0:01:26.811418,
0:01:26.912217,
0:01:27.012933,
0:01:27.113517,
0:01:27.214179,
0:01:27.314887,
0:01:27.415485,
0:01:27.516006,
0:01:27.616508,
0:01:27.717061,
0:01:27.817684,
0:01:27.918441,
0:01:28.019232,
0:01:28.119858,
0:01:28.220629,
0:01:28.321273,
0:01:28.421879,
0:01:28.522462,
0:01:28.623017,
0:01:28.723545,
0:01:28.824194,
0:01:28.924833,
0:01:29.025580,
0:01:29.126235,
0:01:29.227078,
0:01:29.327759,
0:01:29.428431,
0:01:29.528958,
0:01:29.629462,
0:01:29.729969,
0:01:29.830465,
0:01:29.930985,
0:01:30.031625,
0:01:30.132214,
0:01:30.232949,
0:01:30.333653,
0:01:30.434229,
0:01:30.534755,
0:01:30.635266,
0:01:30.735775,
0:01:30.836385,
0:01:30.936956,
0:01:31.037861,
0:01:31.138525,
0:01:31.239060,
0:01:31.339645,
0:01:31.440184,
0:01:31.540689,
0:01:31.641246,
0:01:31.741791,
0:01:31.842363,
0:01:31.942925,
0:01:32.043545,
0:01:32.144142,
0:01:32.244681,
0:01:32.345280,
0:01:32.445903,
0:01:32.546449,
0:01:32.646956,
0:01:32.747545,
0:01:32.848175,
0:01:32.948826,
0:01:33.049464,
0:01:33.150074,
0:01:33.250709,
0:01:33.351411,
0:01:33.452010,
0:01:33.552543,
0:01:33.653043,
0:01:33.753564,
0:01:33.854066,
0:01:33.954576,
0:01:34.055217,
0:01:34.155834,
0:01:34.256406,
0:01:34.357154,
0:01:34.457746,
0:01:34.558271,
0:01:34.658816,
0:01:34.759329,
0:01:34.859904,
0:01:34.960461,
0:01:35.061064,
0:01:35.161682,
0:01:35.262218,
0:01:35.362833,
0:01:35.463399,
0:01:35.563915,
0:01:35.664468,
0:01:35.765011,
0:01:35.865546,
0:01:35.966060,
0:01:36.066705,
0:01:36.167346,
0:01:36.268002,
0:01:36.368765,
0:01:36.469407,
0:01:36.569932,
0:01:36.670427,
0:01:36.770926,
0:01:36.871417,
0:01:36.971891,
0:01:37.072496,
0:01:37.173140,
0:01:37.273759,
0:01:37.374497,
0:01:37.475134,
0:01:37.575676,
0:01:37.676183,
0:01:37.776700,
0:01:37.877263,
0:01:37.977966,
0:01:38.078657,
0:01:38.179364,
0:01:38.279944,
0:01:38.380468,
0:01:38.481058,
0:01:38.581600,
0:01:38.682093,
0:01:38.782604,
0:01:38.883161,
0:01:38.983697,
0:01:39.084480,
0:01:39.185174,
0:01:39.285746,
0:01:39.386758,
0:01:39.487590,
0:01:39.588719,
0:01:39.689861,
0:01:39.790400,
0:01:39.890949,
0:01:39.991453,
0:01:40.092685,
0:01:40.193375,
0:01:40.293948,
0:01:40.394468,
0:01:40.495075,
0:01:40.595636,
0:01:40.696186,
0:01:40.796722,
0:01:40.897298,
0:01:40.997918,
0:01:41.098627,
0:01:41.199462,
0:01:41.300066,
0:01:41.400607,
0:01:41.501229,
0:01:41.601805,
0:01:41.702319,
0:01:41.802839,
0:01:41.903386,
0:01:42.003896,
0:01:42.104487,
0:01:42.205170,
0:01:42.305762,
0:01:42.406352,
0:01:42.507044,
0:01:42.607679,
0:01:42.708215,
0:01:42.808739,
0:01:42.909290,
0:01:43.009849,
0:01:43.110643,
0:01:43.211373,
0:01:43.311986,
0:01:43.412520,
0:01:43.513240,
0:01:43.613847,
0:01:43.714443,
0:01:43.815115,
0:01:43.915786,
0:01:44.016369,
0:01:44.117754,
0:01:44.218645,
0:01:44.319269,
0:01:44.419803,
0:01:44.520997,
0:01:44.621676,
0:01:44.722212,
0:01:44.822722,
0:01:44.923260,
0:01:45.023773,
0:01:45.124265,
0:01:45.224996,
0:01:45.325690,
0:01:45.426248,
0:01:45.526977,
0:01:45.627721,
0:01:45.728304,
0:01:45.828818,
0:01:45.929353,
0:01:46.029936,
0:01:46.130474,
0:01:46.231178,
0:01:46.331888,
0:01:46.432427,
0:01:46.532926,
0:01:46.633511,
0:01:46.734066,
0:01:46.834695,
0:01:46.935293,
0:01:47.035851,
0:01:47.136371,
0:01:47.236993,
0:01:47.337674,
0:01:47.438271,
0:01:47.538765,
0:01:47.639396,
0:01:47.739972,
0:01:47.840517,
0:01:47.941036,
0:01:48.041560,
0:01:48.142055,
0:01:48.242718,
0:01:48.343390,
0:01:48.444096,
0:01:48.544678,
0:01:48.645346,
0:01:48.745933,
0:01:48.846455,
0:01:48.946985,
0:01:49.047574,
0:01:49.148684,
0:01:49.249396,
0:01:49.350791,
0:01:49.451390,
0:01:49.551898,
0:01:49.652541,
0:01:49.753117,
0:01:49.853708,
0:01:49.954259,
0:01:50.054841,
0:01:50.155370,
0:01:50.256199,
0:01:50.356921,
0:01:50.457562,
0:01:50.558106,
0:01:50.658749,
0:01:50.759342,
0:01:50.859967,
0:01:50.960522,
0:01:51.061036,
0:01:51.161549,
0:01:51.262156,
0:01:51.362796,
0:01:51.463339,
0:01:51.563849,
0:01:51.664545,
0:01:51.765152,
0:01:51.865731,
0:01:51.966286,
0:01:52.066814,
0:01:52.167330,
0:01:52.268168,
0:01:52.368886,
0:01:52.469493,
0:01:52.570029,
0:01:52.670769,
0:01:52.771436,
0:01:52.872042,
0:01:52.972594,
0:01:53.073103,
0:01:53.173620,
0:01:53.274375,
0:01:53.375080,
0:01:53.475681,
0:01:53.576215,
0:01:53.676723,
0:01:53.777313,
0:01:53.877958,
0:01:53.978751,
0:01:54.079368,
0:01:54.179906,
0:01:54.280702,
0:01:54.381445,
0:01:54.482003,
0:01:54.582513,
0:01:54.683007,
0:01:54.783605,
0:01:54.884217,
0:01:54.984787,
0:01:55.085323,
0:01:55.185851,
0:01:55.286664,
0:01:55.387408,
0:01:55.488091,
0:01:55.588598,
0:01:55.689108,
0:01:55.789772,
0:01:55.890399,
0:01:55.990942,
0:01:56.091468,
0:01:56.191971,
0:01:56.292481,
0:01:56.393096,
0:01:56.493664,
0:01:56.594165,
0:01:56.694665,
0:01:56.795304,
0:01:56.895911,
0:01:56.996477,
0:01:57.097008,
0:01:57.197578,
0:01:57.298084,
0:01:57.398810,
0:01:57.499426,
0:01:57.599958,
0:01:57.700464,
0:01:57.801100,
0:01:57.901691,
0:01:58.002295,
0:01:58.102846,
0:01:58.203389,
0:01:58.303910,
0:01:58.404662,
0:01:58.505247,
0:01:58.605764,
0:01:58.706274,
0:01:58.806978,
0:01:58.907661,
0:01:59.008243,
0:01:59.108862,
0:01:59.210140,
0:01:59.310650,
0:01:59.411392,
0:01:59.512060,
0:01:59.612602,
0:01:59.713102,
0:01:59.813733,
0:01:59.914309,
0:02:00.014840,
0:02:00.115385,
0:02:00.215937,
0:02:00.316560,
0:02:00.417362,
0:02:00.518261,
0:02:00.618824,
0:02:00.719342,
0:02:00.820079,
0:02:00.920737,
0:02:01.021302,
0:02:01.121803,
0:02:01.222432,
0:02:01.323019,
0:02:01.423649,
0:02:01.524253,
0:02:01.624791,
0:02:01.725359,
0:02:01.826013,
0:02:01.926642,
0:02:02.027229,
0:02:02.127754,
0:02:02.228272,
0:02:02.328804,
0:02:02.429459,
0:02:02.530096,
0:02:02.630639,
0:02:02.731158,
0:02:02.831657,
0:02:02.932247,
0:02:03.032807,
0:02:03.133327,
0:02:03.233838,
0:02:03.334466,
0:02:03.435144,
0:02:03.535797,
0:02:03.636364,
0:02:03.736886,
0:02:03.837396,
0:02:03.938108,
0:02:04.038649,
0:02:04.139273,
0:02:04.239788,
0:02:04.340218,
0:02:04.440715,
0:02:04.541241,
0:02:04.641685,
0:02:04.742354,
0:02:04.842852,
0:02:04.943377,
0:02:05.043806,
0:02:05.144218,
0:02:05.244608,
0:02:05.344976,
0:02:05.445453,
0:02:05.545949,
0:02:05.646361,
0:02:05.746785,
0:02:05.847232,
0:02:05.947732,
0:02:06.048199,
0:02:06.148608,
0:02:06.249008,
0:02:06.349482,
0:02:06.450003,
0:02:06.550533,
0:02:06.650958,
0:02:06.751407,
0:02:06.851920,
0:02:06.952441,
0:02:07.052887,
0:02:07.153293,
0:02:07.253682,
0:02:07.354131,
0:02:07.454717,
0:02:07.555222,
0:02:07.655702,
0:02:07.756133,
0:02:07.856627,
0:02:07.957221,
0:02:08.057713,
0:02:08.158137,
0:02:08.258630,
0:02:08.359145,
0:02:08.459869,
0:02:08.560555,
0:02:08.661174,
0:02:08.761724,
0:02:08.862574,
0:02:08.963375,
0:02:09.063981,
0:02:09.164558,
0:02:09.265113,
0:02:09.365676,
0:02:09.466366,
0:02:09.566991,
0:02:09.667505,
0:02:09.767939,
0:02:09.868427,
0:02:09.969457,
0:02:10.069994,
0:02:10.170430,
0:02:10.270842,
0:02:10.371267,
0:02:10.471839,
0:02:10.572418,
0:02:10.672892,
0:02:10.773293,
0:02:10.873748,
0:02:10.974175,
0:02:11.074629,
0:02:11.175054,
0:02:11.275430,
0:02:11.375796,
0:02:11.476165,
0:02:11.576666,
0:02:11.677158,
0:02:11.777650,
0:02:11.878135,
0:02:11.978574,
0:02:12.079032,
0:02:12.179461,
0:02:12.279851,
0:02:12.380312,
0:02:12.480735,
0:02:12.581241,
0:02:12.681677,
0:02:12.782084,
0:02:12.882498,
0:02:12.982892,
0:02:13.083368,
0:02:13.183872,
0:02:13.284374,
0:02:13.384852,
0:02:13.485336,
0:02:13.585953,
0:02:13.686523,
0:02:13.787039,
0:02:13.887684,
0:02:13.988305,
0:02:14.088917,
0:02:14.189489,
0:02:14.290027,
0:02:14.390544,
0:02:14.491038,
0:02:14.591732,
0:02:14.692324,
0:02:14.792871,
0:02:14.893390,
0:02:14.993901,
0:02:15.094537,
0:02:15.195154,
0:02:15.295707,
0:02:15.396274,
0:02:15.496817,
0:02:15.597674,
0:02:15.698288,
0:02:15.798818,
0:02:15.899345,
0:02:16.000172,
0:02:16.101015,
0:02:16.201599,
0:02:16.302174,
0:02:16.402721,
0:02:16.503273,
0:02:16.604003,
0:02:16.704629,
0:02:16.805152,
0:02:16.905690,
0:02:17.006228,
0:02:17.106838,
0:02:17.207409,
0:02:17.308223,
0:02:17.408857,
0:02:17.509443,
0:02:17.610062,
0:02:17.710677,
0:02:17.811268,
0:02:17.911816,
0:02:18.012350,
0:02:18.113112,
0:02:18.213695,
0:02:18.314228,
0:02:18.414763,
0:02:18.515297,
0:02:18.615952,
0:02:18.716570,
0:02:18.817112,
0:02:18.917680,
0:02:19.018227,
0:02:19.121381,
0:02:19.222007,
0:02:19.322558,
0:02:19.423073,
0:02:19.523578,
0:02:19.624233,
0:02:19.724852,
0:02:19.825619,
0:02:19.926262,
0:02:20.026824,
0:02:20.127330,
0:02:20.228030,
0:02:20.328599,
0:02:20.429147,
0:02:20.529732,
0:02:20.630420,
0:02:20.731087,
