4938764.898000, 16:52:00.431672
4938798.214000, 16:52:00.464224
4938831.530000, 16:52:00.497176
4938864.845000, 16:52:00.530539
4938898.161000, 16:52:00.566640
4938931.478000, 16:52:00.597637
4938964.792000, 16:52:00.630911
4938998.108000, 16:52:00.664460
4939031.425000, 16:52:00.697922
4939064.740000, 16:52:00.733709
4939098.056000, 16:52:00.765073
4939131.372000, 16:52:00.798238
4939164.687000, 16:52:00.831525
4939198.003000, 16:52:00.864909
4939231.319000, 16:52:00.900205
4939264.635000, 16:52:00.931477
4939297.950000, 16:52:00.964858
4939331.266000, 16:52:00.998209
4939364.581000, 16:52:01.031476
4939397.897000, 16:52:01.066726
4939431.213000, 16:52:01.098068
4939464.529000, 16:52:01.131311
4939497.844000, 16:52:01.164854
4939531.160000, 16:52:01.197951
4939564.476000, 16:52:01.233288
4939597.792000, 16:52:01.264732
4939631.107000, 16:52:01.297926
4939664.423000, 16:52:01.331737
4939697.738000, 16:52:01.364763
4939731.054000, 16:52:01.399911
4939764.370000, 16:52:01.431246
4939797.685000, 16:52:01.465195
4939831.001000, 16:52:01.497928
4939864.317000, 16:52:01.531163
4939897.632000, 16:52:01.566565
4939930.949000, 16:52:01.597798
4939964.264000, 16:52:01.631069
4939997.580000, 16:52:01.664423
4940030.896000, 16:52:01.697704
4940064.211000, 16:52:01.733023
4940097.527000, 16:52:01.764439
4940130.843000, 16:52:01.797661
4940164.159000, 16:52:01.830940
4940197.474000, 16:52:01.864315
4940230.790000, 16:52:01.899647
4940264.106000, 16:52:01.930945
4940297.421000, 16:52:01.964271
4940330.737000, 16:52:01.997777
4940364.053000, 16:52:02.030866
4940397.368000, 16:52:02.066213
4940430.685000, 16:52:02.097612
4940464.000000, 16:52:02.130775
4940497.315000, 16:52:02.164109
4940530.631000, 16:52:02.197441
4940563.947000, 16:52:02.232768
4940597.263000, 16:52:02.264140
4940630.579000, 16:52:02.297398
4940663.894000, 16:52:02.331576
4940697.209000, 16:52:02.364409
4940730.526000, 16:52:02.399649
4940763.842000, 16:52:02.432523
4940797.156000, 16:52:02.465373
4940830.473000, 16:52:02.497709
4940863.788000, 16:52:02.530705
4940897.104000, 16:52:02.565998
4940930.420000, 16:52:02.597221
4940963.736000, 16:52:02.630537
4940997.051000, 16:52:02.663902
4941030.367000, 16:52:02.697146
4941063.683000, 16:52:02.732510
4941096.998000, 16:52:02.763769
4941130.314000, 16:52:02.797058
4941163.630000, 16:52:02.830344
4941196.945000, 16:52:02.863772
4941230.261000, 16:52:02.899116
4941263.578000, 16:52:02.930354
4941296.893000, 16:52:02.963695
4941330.208000, 16:52:02.997029
4941363.524000, 16:52:03.030370
4941396.840000, 16:52:03.065681
4941430.156000, 16:52:03.096916
4941463.471000, 16:52:03.130294
4941496.787000, 16:52:03.163557
4941530.103000, 16:52:03.196867
4941563.418000, 16:52:03.232248
4941596.735000, 16:52:03.263459
4941630.049000, 16:52:03.296792
4941663.366000, 16:52:03.330059
4941696.681000, 16:52:03.363940
4941729.997000, 16:52:03.398907
4941763.313000, 16:52:03.430119
4941796.628000, 16:52:03.463379
4941829.944000, 16:52:03.497194
4941863.260000, 16:52:03.530114
4941896.576000, 16:52:03.565465
4941929.892000, 16:52:03.596694
4941963.207000, 16:52:03.629917
4941996.523000, 16:52:03.663258
4942029.838000, 16:52:03.696610
4942063.154000, 16:52:03.731874
4942096.470000, 16:52:03.763192
4942129.785000, 16:52:03.796511
4942163.101000, 16:52:03.829804
4942196.417000, 16:52:03.863114
4942229.732000, 16:52:03.898561
4942263.049000, 16:52:03.929806
4942296.364000, 16:52:03.963146
4942329.679000, 16:52:03.997372
4942362.996000, 16:52:04.029738
4942396.311000, 16:52:04.065244
4942429.628000, 16:52:04.096410
4942462.943000, 16:52:04.129663
4942496.258000, 16:52:04.162959
4942529.574000, 16:52:04.196373
4942562.890000, 16:52:04.231698
4942596.206000, 16:52:04.262941
4942629.521000, 16:52:04.296375
4942662.837000, 16:52:04.329575
4942696.153000, 16:52:04.363747
4942729.468000, 16:52:04.398676
4942762.784000, 16:52:04.431491
4942796.100000, 16:52:04.462969
4942829.415000, 16:52:04.497446
4942862.731000, 16:52:04.529727
4942896.047000, 16:52:04.564957
4942929.362000, 16:52:04.596151
4942962.679000, 16:52:04.629488
4942995.995000, 16:52:04.662714
4943029.310000, 16:52:04.696144
4943062.626000, 16:52:04.731350
4943095.942000, 16:52:04.762651
4943129.257000, 16:52:04.796065
4943162.573000, 16:52:04.829333
4943195.889000, 16:52:04.862604
4943229.205000, 16:52:04.898028
4943262.521000, 16:52:04.929228
4943295.836000, 16:52:04.962567
4943329.152000, 16:52:04.995926
4943362.467000, 16:52:05.029271
4943395.783000, 16:52:05.064765
4943429.099000, 16:52:05.095950
4943462.414000, 16:52:05.129164
4943495.731000, 16:52:05.162494
4943529.046000, 16:52:05.195834
4943562.362000, 16:52:05.231136
4943595.678000, 16:52:05.262379
4943628.993000, 16:52:05.295742
4943662.309000, 16:52:05.329035
4943695.625000, 16:52:05.368916
4943728.941000, 16:52:05.398359
4943762.256000, 16:52:05.429158
4943795.572000, 16:52:05.462363
4943828.887000, 16:52:05.495716
4943862.202000, 16:52:05.529459
4943895.519000, 16:52:05.564427
4943928.835000, 16:52:05.595658
4943962.150000, 16:52:05.628946
4943995.466000, 16:52:05.662196
4944028.782000, 16:52:05.695611
4944062.097000, 16:52:05.730901
4944095.414000, 16:52:05.762142
4944128.729000, 16:52:05.795530
4944162.044000, 16:52:05.828807
4944195.361000, 16:52:05.862075
4944228.676000, 16:52:05.897440
4944261.992000, 16:52:05.928797
4944295.308000, 16:52:05.962042
4944328.623000, 16:52:05.995345
4944361.938000, 16:52:06.028749
4944395.255000, 16:52:06.064046
4944428.571000, 16:52:06.095431
4944461.886000, 16:52:06.128689
4944495.202000, 16:52:06.161916
4944528.518000, 16:52:06.195366
4944561.833000, 16:52:06.230656
4944595.150000, 16:52:06.261964
4944628.465000, 16:52:06.295324
4944661.780000, 16:52:06.328579
4944695.096000, 16:52:06.361900
4944728.412000, 16:52:06.397945
4944761.728000, 16:52:06.430554
4944795.043000, 16:52:06.462147
4944828.359000, 16:52:06.495229
4944861.674000, 16:52:06.529472
4944894.990000, 16:52:06.563915
4944928.307000, 16:52:06.595212
4944961.621000, 16:52:06.628473
4944994.937000, 16:52:06.661696
4945028.254000, 16:52:06.695086
4945061.568000, 16:52:06.730354
4945094.885000, 16:52:06.761590
4945128.201000, 16:52:06.795072
4945161.516000, 16:52:06.828286
4945194.832000, 16:52:06.861630
4945228.148000, 16:52:06.896919
4945261.463000, 16:52:06.928285
4945294.779000, 16:52:06.961510
4945328.095000, 16:52:06.994847
4945361.411000, 16:52:07.028253
4945394.726000, 16:52:07.063604
4945428.042000, 16:52:07.094914
4945461.358000, 16:52:07.128204
4945494.673000, 16:52:07.161412
4945527.989000, 16:52:07.194784
4945561.305000, 16:52:07.230087
4945594.621000, 16:52:07.261356
4945627.937000, 16:52:07.294779
4945661.252000, 16:52:07.327988
4945694.568000, 16:52:07.361265
4945727.884000, 16:52:07.396630
4945761.200000, 16:52:07.428778
4945794.515000, 16:52:07.461426
4945827.830000, 16:52:07.494736
4945861.146000, 16:52:07.528454
4945894.461000, 16:52:07.563713
4945927.778000, 16:52:07.594800
4945961.094000, 16:52:07.627910
4945994.409000, 16:52:07.661199
4946027.725000, 16:52:07.694482
4946061.041000, 16:52:07.729871
4946094.357000, 16:52:07.761097
4946127.672000, 16:52:07.794392
4946160.988000, 16:52:07.827713
4946194.303000, 16:52:07.861013
4946227.619000, 16:52:07.896423
4946260.935000, 16:52:07.927696
4946294.250000, 16:52:07.961081
4946327.566000, 16:52:07.994294
4946360.882000, 16:52:08.027678
4946394.197000, 16:52:08.062950
4946427.517000, 16:52:08.094240
4946460.829000, 16:52:08.127595
4946494.144000, 16:52:08.160887
4946527.461000, 16:52:08.194204
4946560.777000, 16:52:08.229613
4946594.092000, 16:52:08.260843
4946627.408000, 16:52:08.294133
4946660.723000, 16:52:08.327501
4946694.039000, 16:52:08.360876
4946727.355000, 16:52:08.396107
4946760.671000, 16:52:08.430313
4946793.986000, 16:52:08.461281
4946827.302000, 16:52:08.494221
4946860.618000, 16:52:08.527497
4946893.933000, 16:52:08.563453
4946927.250000, 16:52:08.594181
4946960.565000, 16:52:08.627391
4946993.880000, 16:52:08.660711
4947027.196000, 16:52:08.693981
4947060.512000, 16:52:08.729271
4947093.828000, 16:52:08.760587
4947127.144000, 16:52:08.793848
4947160.459000, 16:52:08.827216
4947193.775000, 16:52:08.860534
4947227.091000, 16:52:08.895858
4947260.407000, 16:52:08.927209
4947293.722000, 16:52:08.960534
4947327.038000, 16:52:08.993816
4947360.354000, 16:52:09.027202
4947393.669000, 16:52:09.062456
4947426.986000, 16:52:09.093750
4947460.301000, 16:52:09.127046
4947493.617000, 16:52:09.160367
4947526.932000, 16:52:09.193706
4947560.248000, 16:52:09.229043
4947593.564000, 16:52:09.260291
4947626.880000, 16:52:09.293614
4947660.195000, 16:52:09.326940
4947693.511000, 16:52:09.360234
4947726.827000, 16:52:09.395589
4947760.143000, 16:52:09.426954
4947793.459000, 16:52:09.461173
4947826.774000, 16:52:09.493754
4947860.090000, 16:52:09.526939
4947893.406000, 16:52:09.563109
4947926.721000, 16:52:09.593913
4947960.037000, 16:52:09.627055
4947993.353000, 16:52:09.660197
4948026.668000, 16:52:09.693461
4948059.984000, 16:52:09.728940
4948093.301000, 16:52:09.760027
4948126.615000, 16:52:09.793380
4948159.931000, 16:52:09.826683
4948193.247000, 16:52:09.859956
4948226.562000, 16:52:09.895544
4948259.878000, 16:52:09.926647
4948293.194000, 16:52:09.959929
4948326.509000, 16:52:09.993261
4948359.826000, 16:52:10.026604
4948393.141000, 16:52:10.061922
4948426.457000, 16:52:10.093253
4948459.773000, 16:52:10.126516
4948493.088000, 16:52:10.159840
4948526.403000, 16:52:10.193219
4948559.720000, 16:52:10.228480
4948593.036000, 16:52:10.259750
4948626.351000, 16:52:10.293073
4948659.667000, 16:52:10.326425
4948692.982000, 16:52:10.364963
