0.000000, 13:36:39.936894
33.315000, 13:36:39.970509
66.631000, 13:36:40.003516
99.947000, 13:36:40.036858
133.262000, 13:36:40.072818
166.578000, 13:36:40.104082
199.894000, 13:36:40.137551
233.210000, 13:36:40.171360
266.527000, 13:36:40.206054
299.841000, 13:36:40.240433
333.157000, 13:36:40.272588
366.472000, 13:36:40.305960
399.788000, 13:36:40.339357
433.104000, 13:36:40.372611
466.420000, 13:36:40.406779
499.736000, 13:36:40.439264
533.051000, 13:36:40.472532
566.367000, 13:36:40.505794
599.682000, 13:36:40.539924
632.998000, 13:36:40.573522
666.314000, 13:36:40.605839
699.630000, 13:36:40.639171
732.946000, 13:36:40.672403
766.261000, 13:36:40.706193
799.577000, 13:36:40.740000
832.893000, 13:36:40.772384
866.208000, 13:36:40.806187
899.524000, 13:36:40.839447
932.840000, 13:36:40.872389
966.156000, 13:36:40.906529
999.471000, 13:36:40.939007
1032.788000, 13:36:40.972263
1066.103000, 13:36:41.005504
1099.418000, 13:36:41.038950
1132.734000, 13:36:41.073020
1166.050000, 13:36:41.105585
1199.365000, 13:36:41.139054
1232.681000, 13:36:41.172107
1265.998000, 13:36:41.205444
1299.312000, 13:36:41.239663
1332.629000, 13:36:41.272030
1365.944000, 13:36:41.305371
1399.259000, 13:36:41.338799
1432.576000, 13:36:41.372004
1465.891000, 13:36:41.406193
1499.207000, 13:36:41.438711
1532.523000, 13:36:41.471967
1565.838000, 13:36:41.505258
1599.154000, 13:36:41.538636
1632.470000, 13:36:41.573230
1665.786000, 13:36:41.605284
1699.101000, 13:36:41.638658
1732.417000, 13:36:41.671819
1765.733000, 13:36:41.706099
1799.048000, 13:36:41.739903
1832.364000, 13:36:41.771835
1865.680000, 13:36:41.805127
1898.995000, 13:36:41.838964
1932.311000, 13:36:41.871818
1965.627000, 13:36:41.907354
1998.943000, 13:36:41.938483
2032.258000, 13:36:41.971648
2065.574000, 13:36:42.004977
2098.890000, 13:36:42.038325
2132.205000, 13:36:42.072488
2165.522000, 13:36:42.104876
2198.836000, 13:36:42.138390
2232.152000, 13:36:42.171615
2265.468000, 13:36:42.204861
2298.784000, 13:36:42.239157
2332.100000, 13:36:42.271525
2365.415000, 13:36:42.304821
2398.731000, 13:36:42.338197
2432.047000, 13:36:42.371461
2465.362000, 13:36:42.405660
2498.678000, 13:36:42.438089
2531.994000, 13:36:42.471419
2565.310000, 13:36:42.504710
2598.625000, 13:36:42.538077
2631.941000, 13:36:42.572962
2665.257000, 13:36:42.604751
2698.572000, 13:36:42.638073
2731.888000, 13:36:42.671296
2765.204000, 13:36:42.704624
2798.520000, 13:36:42.739599
2831.836000, 13:36:42.771350
2865.151000, 13:36:42.804568
2898.467000, 13:36:42.838510
2931.782000, 13:36:42.871338
2965.098000, 13:36:42.905406
2998.414000, 13:36:42.937935
3031.729000, 13:36:42.971191
3065.045000, 13:36:43.004424
3098.361000, 13:36:43.037717
