0.000000, 12:55:17.486686
33.315000, 12:55:17.519785
66.630000, 12:55:17.553526
99.946000, 12:55:17.586751
133.262000, 12:55:17.622349
166.578000, 12:55:17.653754
199.893000, 12:55:17.687155
233.209000, 12:55:17.720700
266.525000, 12:55:17.755787
299.841000, 12:55:17.789763
333.157000, 12:55:17.822354
366.472000, 12:55:17.855581
399.788000, 12:55:17.888961
433.104000, 12:55:17.922318
466.419000, 12:55:17.956239
499.736000, 12:55:17.987640
533.051000, 12:55:18.022158
566.366000, 12:55:18.055489
599.682000, 12:55:18.087565
632.999000, 12:55:18.122844
666.314000, 12:55:18.155443
699.629000, 12:55:18.187536
732.945000, 12:55:18.222579
766.260000, 12:55:18.255838
799.576000, 12:55:18.289786
832.892000, 12:55:18.322137
866.208000, 12:55:18.355371
899.524000, 12:55:18.387553
932.841000, 12:55:18.420841
966.155000, 12:55:18.456043
999.471000, 12:55:18.488591
1032.787000, 12:55:18.521873
1066.102000, 12:55:18.555269
1099.418000, 12:55:18.587398
1132.734000, 12:55:18.622624
1166.049000, 12:55:18.655191
1199.365000, 12:55:18.687286
1232.682000, 12:55:18.720692
1265.996000, 12:55:18.755151
1299.312000, 12:55:18.789143
1332.628000, 12:55:18.820599
1365.943000, 12:55:18.855039
1399.259000, 12:55:18.887183
1432.575000, 12:55:18.921658
1465.890000, 12:55:18.955731
1499.206000, 12:55:18.987121
1532.523000, 12:55:19.021604
1565.838000, 12:55:19.054949
1599.153000, 12:55:19.087026
1632.469000, 12:55:19.122336
1665.785000, 12:55:19.154935
1699.100000, 12:55:19.187049
1732.416000, 12:55:19.222091
1765.732000, 12:55:19.253784
1799.047000, 12:55:19.289426
1832.364000, 12:55:19.321654
1865.679000, 12:55:19.354895
1898.994000, 12:55:19.387013
1932.311000, 12:55:19.420213
1965.626000, 12:55:19.456813
1998.942000, 12:55:19.488110
2032.258000, 12:55:19.521400
2065.573000, 12:55:19.554738
2098.889000, 12:55:19.586896
2132.205000, 12:55:19.622055
2165.521000, 12:55:19.654612
2198.836000, 12:55:19.686801
2232.152000, 12:55:19.720093
2265.467000, 12:55:19.754604
2298.783000, 12:55:19.788624
2332.099000, 12:55:19.821195
2365.415000, 12:55:19.854541
2398.730000, 12:55:19.886584
2432.046000, 12:55:19.921850
2465.362000, 12:55:19.955321
2498.678000, 12:55:19.986659
2531.993000, 12:55:20.021223
2565.309000, 12:55:20.053211
2598.625000, 12:55:20.086517
2631.940000, 12:55:20.121745
2665.256000, 12:55:20.154326
2698.572000, 12:55:20.186530
2731.888000, 12:55:20.219922
2765.203000, 12:55:20.253578
2798.519000, 12:55:20.289185
2831.835000, 12:55:20.321159
2865.151000, 12:55:20.354330
2898.466000, 12:55:20.386399
2931.782000, 12:55:20.420969
2965.097000, 12:55:20.454908
2998.414000, 12:55:20.486318
3031.730000, 12:55:20.520946
3065.044000, 12:55:20.554142
3098.361000, 12:55:20.586287
3131.676000, 12:55:20.621527
3164.992000, 12:55:20.654101
3198.308000, 12:55:20.686204
3231.623000, 12:55:20.719541
3264.939000, 12:55:20.752836
3298.255000, 12:55:20.788205
3331.571000, 12:55:20.820781
3364.886000, 12:55:20.854078
3398.202000, 12:55:20.886171
3431.518000, 12:55:20.920739
3464.833000, 12:55:20.954711
3498.149000, 12:55:20.986019
3531.464000, 12:55:21.020699
3564.780000, 12:55:21.053902
3598.096000, 12:55:21.086013
3631.411000, 12:55:21.121248
3664.728000, 12:55:21.152618
3698.044000, 12:55:21.185955
3731.359000, 12:55:21.220489
3764.674000, 12:55:21.254277
3797.991000, 12:55:21.288203
3831.306000, 12:55:21.320909
3864.621000, 12:55:21.352692
3897.938000, 12:55:21.385848
3931.253000, 12:55:21.420445
3964.568000, 12:55:21.455620
3997.885000, 12:55:21.487086
4031.200000, 12:55:21.520416
4064.516000, 12:55:21.553654
4097.832000, 12:55:21.585810
4131.147000, 12:55:21.621043
4164.464000, 12:55:21.652403
4197.779000, 12:55:21.685648
4231.094000, 12:55:21.719021
4264.410000, 12:55:21.753549
4297.726000, 12:55:21.787463
4331.042000, 12:55:21.820095
4364.357000, 12:55:21.853518
4397.673000, 12:55:21.885550
4430.989000, 12:55:21.920102
4464.305000, 12:55:21.954251
4497.621000, 12:55:21.985513
4530.937000, 12:55:22.020078
4564.252000, 12:55:22.053423
4597.567000, 12:55:22.085450
4630.883000, 12:55:22.120787
4664.199000, 12:55:22.153349
4697.515000, 12:55:22.185404
4730.830000, 12:55:22.219927
4764.147000, 12:55:22.254537
4797.462000, 12:55:22.287706
4830.777000, 12:55:22.320483
4864.093000, 12:55:22.353366
4897.409000, 12:55:22.385349
4930.724000, 12:55:22.418728
4964.040000, 12:55:22.453975
4997.356000, 12:55:22.485104
5030.672000, 12:55:22.518553
5063.989000, 12:55:22.553129
5097.303000, 12:55:22.585259
5130.619000, 12:55:22.620588
5163.935000, 12:55:22.653102
5197.250000, 12:55:22.685146
5230.566000, 12:55:22.719672
5263.881000, 12:55:22.753037
5297.197000, 12:55:22.786985
5330.514000, 12:55:22.819648
5363.829000, 12:55:22.852939
5397.145000, 12:55:22.884962
5430.460000, 12:55:22.918440
5463.776000, 12:55:22.953636
5497.092000, 12:55:22.985041
5530.407000, 12:55:23.019537
5563.723000, 12:55:23.052839
5597.039000, 12:55:23.084914
5630.354000, 12:55:23.120160
5663.671000, 12:55:23.152820
5696.986000, 12:55:23.184864
5730.302000, 12:55:23.218179
5763.617000, 12:55:23.252751
